stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding
GLDE,"Grande Lande",,47.192534,-1.497727,,,1,,
GLEI,"Grolerie",,47.172838,-1.472482,,,1,,
GLIE,"Gilière",,47.299807,-1.552784,,,1,,
GLNE,"Galarne",,47.208194,-1.530003,,,1,,
GLOU,"Grange au Loup",,47.263646,-1.515689,,,1,,
GMAR,"Gare Maritime",,47.207066,-1.573381,,,1,,
GMDR,"Grimaudière",,47.292044,-1.535870,,,1,,
GMOL,"Guy Mollet",,47.249445,-1.555177,,,1,,
GMTL,"Germaine Tillion",,47.266332,-1.513233,,,1,,
GNRA,"Greneraie",,47.199328,-1.532873,,,1,,
GOBI,"Gobinière",,47.249636,-1.586837,,,1,,
GOLF,"Golf",,47.236465,-1.604842,,,1,,
GONI,"Gournière",,47.268264,-1.549444,,,1,,
GPOR,"Grand Portail",,47.202280,-1.522954,,,1,,
GPRO,"Gare de Pont Rousseau",,47.193078,-1.549302,,,1,,
GRAM,"Grammoire",,47.183679,-1.473045,,,1,,
GRCH,"Grand Chemin",,47.197254,-1.783796,,,1,,
GRET,"Gare de l'État",,47.204693,-1.560057,,,1,,
GRIM,"Grimm",,47.217008,-1.646771,,,1,,
GRMA,"Grimau",,47.228320,-1.654864,,,1,,
GROR,"Garenne",,47.265085,-1.627697,,,1,,
GRPO,"Gripots",,47.192322,-1.491757,,,1,,
GRTE,"Garotterie",,47.225002,-1.606761,,,1,,
GRVI,"Guerivières",,47.205180,-1.467324,,,1,,
GRZI,"Grezillières",,47.214192,-1.478857,,,1,,
GSAN,"George Sand",,47.165785,-1.544928,,,1,,
GSEN,"Grasse Noue",,47.280255,-1.581899,,,1,,
GSIN,"Grassinière",,47.165792,-1.507902,,,1,,
GSNO,"Gare Nord - Jardin des Plantes",,47.217863,-1.542788,,,1,,
GSSU,"Gare Sud",,47.215932,-1.541769,,,1,,
GTAE,"Grootaers",,47.239378,-1.585073,,,1,,
GTLA,"Garettes - Landreau",,47.273201,-1.630800,,,1,,
GTVE,"Gaston Veil",,47.210148,-1.555611,,,1,,
GULO,"Guilloterie",,47.169869,-1.560421,,,1,,
GURO,"Gustave Roch",,47.203599,-1.552043,,,1,,
GVNO,"Gare de Vertou Nord",,47.187004,-1.478317,,,1,,
GVSU,"Gare de Vertou Sud",,47.185902,-1.476616,,,1,,
HALU,"Haluchère-Batignolles",,47.249269,-1.523062,,,1,,
HARO,"Harouys",,47.216681,-1.567089,,,1,,
HAUB,"Haubans",,47.214642,-1.530014,,,1,,
HAVE,"Halvêque",,47.257442,-1.520309,,,1,,
HBAN,"Hangar à Bananes",,47.200492,-1.572849,,,1,,
HBDE,"Halbarderie",,47.268317,-1.437994,,,1,,
HBLI,"Hôpital Bellier",,47.221261,-1.524274,,,1,,
HBRA,"Herbray",,47.150467,-1.471011,,,1,,
HCOU,"Hauts de Couëron",,47.240554,-1.669625,,,1,,
HDIE,"Haudrière",,47.154486,-1.467648,,,1,,
HERM,"Hermeland",,47.229705,-1.616666,,,1,,
HFLE,"Hameau Fleuri",,47.251015,-1.589618,,,1,,
HFVE,"Haute Forêt",,47.167982,-1.465379,,,1,,
HGNR,"Haute Gournière",,47.267890,-1.545862,,,1,,
HILE,"Haute Île",,47.193911,-1.555452,,,1,,
HIND,"Haute-Indre",,47.195409,-1.649821,,,1,,
HIPP,"Hippodrome",,47.247036,-1.567361,,,1,,
HLAN,"Haute Lande",,47.153917,-1.523684,,,1,,
HLLR,"Hilière",,47.287749,-1.430019,,,1,,
HMLL,"Houmaille",,47.189024,-1.586932,,,1,,
HODI,"Hôtel Dieu",,47.211508,-1.552937,,,1,,
HOGR,"Hongrie",,47.215943,-1.524115,,,1,,
HOSE,"Housseau",,47.281046,-1.498364,,,1,,
HPLA,"Hôpital Laënnec",,47.236874,-1.640904,,,1,,
HREG,"Hôtel de Région",,47.210373,-1.525995,,,1,,
HRLL,"Hérelle",,47.201415,-1.586632,,,1,,
HVCQ,"Mairie de Carquefou",,47.298819,-1.491588,,,1,,
HVNA,"Hôtel de Ville",,47.217756,-1.554252,,,1,,
ICAM,"ICAM",,47.273604,-1.501878,,,1,,
ICOU,"ICO",,47.238527,-1.638252,,,1,,
IDFR,"Île de France",,47.169394,-1.467829,,,1,,
IDLO,"Îles de Loire",,47.210300,-1.490213,,,1,,
IDNA,"Île de Nantes",,47.206319,-1.538926,,,1,,
IMPR,"Imprimeurs",,47.238653,-1.670065,,,1,,
INLA,"Internat Laënnec",,47.234997,-1.640600,,,1,,
INRE,"Indre",,47.201425,-1.668591,,,1,,
IROI,"Iroise",,47.248346,-1.536410,,,1,,
ISLE,"Islettes",,47.263330,-1.476154,,,1,,
IUTH,"IUT",,47.297871,-1.505076,,,1,,
JALI,"Jalière",,47.263690,-1.596264,,,1,,
JAME,"Jamet",,47.210110,-1.603161,,,1,,
JANA,"Jaunais",,47.175928,-1.533721,,,1,,
JAPY,"Japy",,47.259915,-1.510393,,,1,,
JARI,"Jarriais",,47.212940,-1.718331,,,1,,
JAUR,"Jacqueline Auriol",,47.271171,-1.471797,,,1,,
JBAR,"Jean Bart",,47.199692,-1.676506,,,1,,
JBNA,"Jeanne Bernard",,47.235274,-1.591336,,,1,,
JCAR,"Jacques Cartier",,47.223896,-1.636229,,,1,,
JCOU,"Joncours",,47.219953,-1.586780,,,1,,
JDGA,"Jardins de Gaïa",,47.157568,-1.678229,,,1,,
JFER,"Jules Ferry",,47.250726,-1.487511,,,1,,
JFRA,"Jean Fraix",,47.186567,-1.542402,,,1,,
JGUE,"Jaguère",,47.175510,-1.567646,,,1,,
JHDI,"Jahardières",,47.125302,-1.642884,,,1,,
JJCE,"Jean Jaurès",,47.301276,-1.549801,,,1,,
JJNA,"Jean Jaurès",,47.218362,-1.560060,,,1,,
JLIE,"Joliverie",,47.189866,-1.519457,,,1,,
JLVE,"Joliverie",,47.189672,-1.516612,,,1,,
JMAC,"Jean Macé",,47.200546,-1.589282,,,1,,
JMLI,"Jean Moulin",,47.206796,-1.600541,,,1,,
JMON,"Jean Monnet",,47.166204,-1.465166,,,1,,
JNAI,"Jaunaie",,47.218990,-1.727992,,,1,,
JNEA,"Jauneau",,47.273763,-1.450149,,,1,,
JNIG,"Jean Ingres",,47.222374,-1.596805,,,1,,
JNLI,"Jonelière",,47.251732,-1.540770,,,1,,
JOTE,"Jouetterie",,47.131826,-1.662872,,,1,,
JPER,"Jean Perrin",,47.181023,-1.560594,,,1,,
JPTR,"Jupiter",,47.284378,-1.455792,,,1,,
JROS,"Jean Rostand",,47.245906,-1.593794,,,1,,
JTIC,"Justice",,47.209447,-1.631636,,,1,,
JUIV,"Juiverie",,47.210724,-1.624730,,,1,,
JUME,"Jumelière",,47.294308,-1.487638,,,1,,
JVAL,"Jules Vallès",,47.173252,-1.571161,,,1,,
JVNA,"Jules Verne",,47.248663,-1.517214,,,1,,
KERE,"Keren",,47.244766,-1.533312,,,1,,
KOEN,"Koenig",,47.198091,-1.615599,,,1,,
KOUF,"Koufra",,47.250200,-1.530240,,,1,,
LABE,"Lac de Beaulieu",,47.219410,-1.693109,,,1,,
LACH,"L'Arche",,47.212888,-1.708616,,,1,,
LADO,"Ladoumègue",,47.296110,-1.486523,,,1,,
LAGE,"Largeau",,47.195503,-1.510819,,,1,,
LAHA,"La Haie",,47.260925,-1.475097,,,1,,
LAIL,"Les Ailes",,47.170249,-1.575626,,,1,,
LALL,"Lallié",,47.227962,-1.544864,,,1,,
LAMA,"Lamartine",,47.216494,-1.578867,,,1,,
LANA,"Launay",,47.265438,-1.632147,,,1,,
LAUR,"Lauriers",,47.204924,-1.605213,,,1,,
LAXX,"La Croix",,47.165290,-1.486965,,,1,,
LBAU,"Les Bauches",,47.263296,-1.677244,,,1,,
LBER,"Lindbergh",,47.155674,-1.597961,,,1,,
LBOS,"La Brosse",,47.332980,-1.569602,,,1,,
LBPI,"L'Ébaupin",,47.171597,-1.509826,,,1,,
LBUS,"Les Buissons",,47.278242,-1.443641,,,1,,
LCAR,"Le Cardo",,47.261764,-1.584234,,,1,,
LCBU,"Le Corbusier",,47.190105,-1.568589,,,1,,
LCEE,"La Carrée",,47.168339,-1.543210,,,1,,
LCLE,"La Coulée",,47.259488,-1.575024,,,1,,
LCNE,"Le Chêne",,47.165263,-1.484253,,,1,,
LCOG,"La Cogne",,47.287612,-1.556758,,,1,,
LCSE,"La Close",,47.241699,-1.573627,,,1,,
LCTE,"La Côte",,47.282211,-1.560359,,,1,,
LDAS,"Landas",,47.169324,-1.510749,,,1,,
LDRE,"Landreau",,47.232471,-1.516006,,,1,,
LEBP,"L'Ebaupin",,47.284287,-1.443885,,,1,,
LECH,"Lechat",,47.203495,-1.581207,,,1,,
LEGU,"Leygues",,47.203331,-1.541410,,,1,,
LEVO,"Levoyer",,47.194422,-1.580990,,,1,,
LFAU,"Les Faulx",,47.157209,-1.522761,,,1,,
LFER,"La Ferme",,47.264219,-1.680265,,,1,,
LFLE,"Laurier Fleuri",,47.187851,-1.483362,,,1,,
LFOR,"La Forêt",,47.149476,-1.639387,,,1,,
LFVR,"Lefeuvre",,47.266685,-1.495048,,,1,,
LGAR,"La Garde",,47.255287,-1.508443,,,1,,
LGOF,"Le Goffic",,47.230873,-1.563784,,,1,,
LGRI,"La Grille",,47.250968,-1.481209,,,1,,
LGTH,"Lagathu",,47.181222,-1.537231,,,1,,
LHAC,"La Hache",,47.262144,-1.499002,,,1,,
LHER,"La Herdrie",,47.197800,-1.454118,,,1,,
LHIE,"La Haie",,47.290150,-1.542557,,,1,,
LHLE,"Le Halleray",,47.269824,-1.456591,,,1,,
LHOU,"La Houssais",,47.173636,-1.553002,,,1,,
LHPI,"L'Hôpitau",,47.272220,-1.551662,,,1,,
LIBE,"Libération",,47.177296,-1.679046,,,1,,
LILA,"Lilas",,47.137733,-1.468853,,,1,,
LION,"Lionnière",,47.218221,-1.696268,,,1,,
LIPP,"Lippmann",,47.238966,-1.520357,,,1,,
LITT,"Littré",,47.217802,-1.582318,,,1,,
LJOS,"Léon Jost",,47.235829,-1.563437,,,1,,
LLGR,"Léo Lagrange",,47.296912,-1.555985,,,1,,
LLIO,"Les Lions",,47.249847,-1.615498,,,1,,
LLMO,"Le Clémois",,47.137357,-1.722339,,,1,,
LLOR,"La Lorie",,47.235279,-1.657003,,,1,,
LMAR,"La Marche",,47.181124,-1.659691,,,1,,
LMBR,"Lambert",,47.171360,-1.538968,,,1,,
LMEE,"La martinière",,47.206331,-1.784911,,,1,,
LMIC,"Louise Michel",,47.219348,-1.613424,,,1,,
LMNE,"Lemoine",,47.235529,-1.547732,,,1,,
LMRI,"Lamoricière",,47.214449,-1.572393,,,1,,
LMTA,"La Montagne",,47.188810,-1.689904,,,1,,
LNAI,"Le Nain",,47.227076,-1.600486,,,1,,
LNNI,"Lonnières",,47.323915,-1.347842,,,1,,
LNOU,"La Noue",,47.140427,-1.607698,,,1,,
LNTT,"Linot",,47.265459,-1.525905,,,1,,
LOIR,"Loire",,47.248305,-1.486611,,,1,,
LOMB,"Lombarderie",,47.233639,-1.555515,,,1,,
LONG,"Longchamp",,47.234912,-1.582172,,,1,,
LPBA,"Bac du Pellerin",,47.202938,-1.754894,,,1,,
LPEL,"Le Pellerin",,47.201280,-1.759062,,,1,,
LPLE,"La Plée",,47.194063,-1.462099,,,1,,
LPME,"La Plume",,47.194912,-1.505470,,,1,,
LRAY,"Le Gray 1",,47.284194,-1.586849,,,1,,
LRCH,"La Roche",,47.216487,-1.519263,,,1,,
LRHE,"Les Roches",,47.263706,-1.580164,,,1,,
LRNE,"Lourneau",,47.200268,-1.488256,,,1,,
LRYA,"Le Gray 2",,47.283356,-1.584014,,,1,,
LSAL,"La Salle",,47.214351,-1.689108,,,1,,
LSLL,"Les Salles",,47.250299,-1.536018,,,1,,
LSOU,"La Source",,47.305541,-1.551722,,,1,,
LSYY,"Léon Say",,47.228951,-1.569595,,,1,,
LTOU,"Le Tour",,47.151623,-1.689484,,,1,,
LUNI,"Lieu Unique",,47.215956,-1.544871,,,1,,
LYBR,"Lycée Brottier",,47.160624,-1.677783,,,1,,
LYCQ,"Lycée Estienne d'Orves",,47.279404,-1.491997,,,1,,
LYOR,"Lycée d'Orbigny",,47.154304,-1.680425,,,1,,
LYPE,"Lycée Appert",,47.251742,-1.611325,,,1,,
LYRI,"Lycée Rieffel",,47.255456,-1.642432,,,1,,
LZCA,"Lusançay",,47.202653,-1.582309,,,1,,
MAAR,"Maillardière",,47.274015,-1.634280,,,1,,
MADO,"Mandon",,47.160444,-1.470754,,,1,,
MAGA,"Gare de Mauves",,47.293188,-1.389856,,,1,,
MAI8,"8 Mai",,47.189276,-1.551683,,,1,,
MALL,"Mail",,47.269062,-1.611365,,,1,,
MARR,"Maison d'Arrêt",,47.266953,-1.503038,,,1,,
MASS,"Massigné",,47.298927,-1.579510,,,1,,
MATI,"Matière",,47.276366,-1.448889,,,1,,
MAUC,"Centre De Mauves",,47.297383,-1.394090,,,1,,
MAZE,"Mazères",,47.313698,-1.350417,,,1,,
MBLA,"Mont Blanc",,47.175768,-1.555237,,,1,,
MBOU,"Mairie de Bouguenais",,47.178973,-1.619192,,,1,,
MBRU,"Moulin Brûlé",,47.259414,-1.654559,,,1,,
MBSE,"Moulin Boisseau",,47.288418,-1.484168,,,1,,
MCAS,"Moulin Cassé",,47.256270,-1.469173,,,1,,
MCCO,"Marché Commun",,47.259651,-1.499983,,,1,,
MCHA,"Mairie de Chantenay",,47.206322,-1.587851,,,1,,
MCOU,"Mairie de Couëron",,47.212275,-1.727242,,,1,,
MCUR,"Madame Curie",,47.189229,-1.555552,,,1,,
MDAR,"Maison des Arts",,47.211110,-1.617465,,,1,,
MDEL,"Mandel",,47.202485,-1.537102,,,1,,
MDLA,"Moulin des Landes",,47.262012,-1.481448,,,1,,
MDNE,"Madeleine",,47.275386,-1.483491,,,1,,
MDOU,"Mairie de Doulon",,47.226949,-1.518557,,,1,,
MDPO,"Moulin de Porterie",,47.275901,-1.512351,,,1,,
MDRE,"Madoire",,47.265109,-1.637875,,,1,,
MDSI,"Mondésir",,47.217714,-1.569062,,,1,,
MDTH,"Médiathèque",,47.211097,-1.561086,,,1,,
MEDI,"Méditerranée",,47.271098,-1.485047,,,1,,
MELI,"Méliès",,47.181526,-1.556332,,,1,,
META,"Métairie",,47.213975,-1.699446,,,1,,
MGAL,"Marie Galante",,47.264195,-1.450959,,,1,,
MGCH,"Monge - Chauvinière",,47.253592,-1.574527,,,1,,
MGDR,"Mongendrière",,47.292657,-1.554248,,,1,,
MGEL,"Margelle",,47.272755,-1.594194,,,1,,
MGIN,"Mangin",,47.201576,-1.545025,,,1,,
MGLI,"Magnoliers",,47.226246,-1.605687,,,1,,
MGNO,"Mignonnerie",,47.243203,-1.482310,,,1,,
MGUA,"Mainguais",,47.282690,-1.485485,,,1,,
MHDI,"Mahaudières",,47.188909,-1.561034,,,1,,
MHUI,"Moulin à l'Huile",,47.177252,-1.562180,,,1,,
MIAI,"Minais",,47.257049,-1.466134,,,1,,
MICH,"Michelet",,47.234512,-1.557390,,,1,,
MIEA,"Millenia",,47.123515,-1.630963,,,1,,
MIMO,"Mimosas",,47.241284,-1.587481,,,1,,
MIND,"Mairie d'Indre",,47.200722,-1.668282,,,1,,
MITR,"Mitrie",,47.227812,-1.525325,,,1,,
MKSU,"Malakoff",,47.216438,-1.521323,,,1,,
MLAN,"Magellan",,47.188125,-1.464222,,,1,,
MLCH,"Morlachère",,47.162002,-1.483646,,,1,,
MLCS,"Moulin Cassé",,47.155758,-1.709820,,,1,,
MLDR,"Maladrie",,47.188340,-1.496242,,,1,,
MLHE,"Moulin Hérel",,47.219595,-1.637603,,,1,,
MLIN,"Moulin",,47.188921,-1.505350,,,1,,
MLLI,"Mellinet",,47.211771,-1.577925,,,1,,
MLNE,"Moulinets",,47.209942,-1.629214,,,1,,
MLON,"Mulonnière",,47.265530,-1.549951,,,1,,
MLRA,"Malraux",,47.254398,-1.517472,,,1,,
MMSS,"Mermoz",,47.198696,-1.515467,,,1,,
MNEF,"Moulin Neuf",,47.229800,-1.516488,,,1,,
MNFA,"Manufacture",,47.218698,-1.537732,,,1,,
MNIE,"Moulinier",,47.135536,-1.665780,,,1,,
MNOT,"Minoterie",,47.216919,-1.721589,,,1,,
MNSS,"Malnoue",,47.203297,-1.505108,,,1,,
MNTR,"Ménétrier",,47.240872,-1.523705,,,1,,
MNVE,"Maison Neuve",,47.274740,-1.467324,,,1,,
MOCT,"Moulin Collet",,47.200310,-1.766091,,,1,,
MOET,"Mouettes",,47.210310,-1.742897,,,1,,
MOIN,"Moinard",,47.213532,-1.729280,,,1,,
MONE,"Moinet",,47.264707,-1.492346,,,1,,
MORH,"Morrhonnière - Petit Port",,47.241540,-1.556267,,,1,,
MOTE,"Motte Rouge",,47.228912,-1.553554,,,1,,
MOUT,"Moutonnerie",,47.219556,-1.533415,,,1,,
MOVA,"Mairie d'Orvault",,47.271401,-1.622897,,,1,,
MOZI,"Monzie",,47.203177,-1.539615,,,1,,
MPAU,"Marcel Paul",,47.245802,-1.615719,,,1,,
MPER,"Millepertuis",,47.221899,-1.679625,,,1,,
MPMN,"Melpomène",,47.277576,-1.500045,,,1,,
MPTA,"Maison Poitard",,47.146985,-1.648258,,,1,,
MQDI,"Marquis de Dion",,47.297139,-1.487856,,,1,,
MQLI,"Mocquelière",,47.233113,-1.618982,,,1,,
MRAI,"Maraîchers",,47.184845,-1.510671,,,1,,
MRDI,"Maison Radieuse",,47.188286,-1.566939,,,1,,
MREZ,"Mairie de Rezé",,47.191346,-1.570243,,,1,,
MRGE,"Morges",,47.164971,-1.471988,,,1,,
MRIE,"Maurienne",,47.275289,-1.443326,,,1,,
MROT,"Moulin Rothard",,47.195863,-1.740357,,,1,,
MRRI,"Marrière",,47.237529,-1.524309,,,1,,
MRTE,"Marterie",,47.178405,-1.530500,,,1,,
MRZE,"Marzilles",,47.182724,-1.475758,,,1,,
MSHE,"Mairie de St-Herblain",,47.211009,-1.648802,,,1,,
MSLL,"Marseillaise",,47.207333,-1.590966,,,1,,
MSOR,"Mairie des Sorinières",,47.148832,-1.531746,,,1,,
MSSI,"Mississipi",,47.237174,-1.609174,,,1,,
MTEI,"Monteil",,47.214134,-1.548953,,,1,,
MTLI,"Martellière",,47.199055,-1.524925,,,1,,
MTRA,"Mortrais",,47.128026,-1.616709,,,1,,
MTYY,"Monty",,47.274235,-1.433186,,,1,,
MULI,"Mouline",,47.323543,-1.553006,,,1,,
MVAN,"Mortier Vannerie",,47.180164,-1.499437,,,1,,
MVRD,"Monteverdi",,47.266559,-1.446374,,,1,,
MVSI,"Mauvoisins",,47.190263,-1.525562,,,1,,
MZUR,"Mazure",,47.257981,-1.480730,,,1,,
NATL,"Aéroport",,47.157945,-1.601322,,,1,,
NBEL,"Nouveau Bêle",,47.268972,-1.501930,,,1,,
NBLA,"Noé Blanche",,47.256445,-1.507324,,,1,,
NCTE,"Noé Cottée",,47.194081,-1.478625,,,1,,
NDRE,"Naudières",,47.173614,-1.535974,,,1,,
NETR,"Neustrie",,47.176733,-1.594041,,,1,,
NIAG,"Niagara",,47.306003,-1.493336,,,1,,
NILL,"Nil",,47.241854,-1.608521,,,1,,
NIZA,"Nizan",,47.205795,-1.550296,,,1,,
NLBR,"Noë Lambert",,47.230100,-1.528497,,,1,,
NLLA,"Noë Allais",,47.220346,-1.687950,,,1,,
NOAH,"Noë St Jean",,47.219282,-1.735197,,,1,,
NOHH,"North House",,47.195701,-1.573711,,,1,,
NONO,"Noë Nozou",,47.130200,-1.636975,,,1,,
NOSH,"Noëlles",,47.240202,-1.604246,,,1,,
NRCA,"Noë Rocard",,47.163365,-1.490607,,,1,,
NRDA,"Neruda",,47.217703,-1.613870,,,1,,
NVER,"Noue Verrière",,47.275980,-1.571177,,,1,,
OCAN,"Océane",,47.227547,-1.635965,,,1,,
OCEA,"Couëron Océan",,47.213300,-1.739357,,,1,,
OCOR,"Ouche Cormier",,47.264659,-1.624016,,,1,,
ODLA,"Ouche des landes",,47.195020,-1.482840,,,1,,
ODNE,"Ordronneau",,47.193892,-1.574316,,,1,,
OGVA,"Orvault Grand Val",,47.262963,-1.594502,,,1,,
OLIV,"Olivier",,47.217575,-1.724852,,,1,,
OLVE,"Oliveraie",,47.188592,-1.531125,,,1,,
OLYM,"Olympe de Gouges",,47.308990,-1.544666,,,1,,
OMRL,"Orvault Morlière",,47.246988,-1.603043,,,1,,
ONCH,"Onchères",,47.202708,-1.466974,,,1,,
OQNE,"Ouche Quinet",,47.196040,-1.504457,,,1,,
ORNG,"La Chapelle Aulnay",,47.308511,-1.540189,,,1,,
ORVA,"Orvault",,47.278710,-1.640203,,,1,,
OSAN,"Ouessant",,47.270041,-1.446719,,,1,,
OTAG,"50 Otages",,47.219862,-1.555166,,,1,,
PABO,"Paix",,47.183000,-1.592294,,,1,,
PACQ,"Parc",,47.272651,-1.483833,,,1,,
PAEB,"Pablée",,47.215927,-1.740319,,,1,,
PAJO,"Petit Anjou",,47.205829,-1.504565,,,1,,
PALL,"Pont Allard",,47.197237,-1.666836,,,1,,
PAMI,"Palmiers",,47.190144,-1.533006,,,1,,
PAON,"Papillons",,47.146024,-1.519069,,,1,,
PAPO,"Parc Potager",,47.236131,-1.522733,,,1,,
PATR,"Patis Rondin",,47.247953,-1.516356,,,1,,
PB1B,"Parc de la Bouvre",,47.176078,-1.614119,,,1,,
PBAI,"Parc Bel Air",,47.178512,-1.474649,,,1,,
PBB7,"Parc de la Bouvre",,47.175082,-1.612526,,,1,,
PBFF,"Paimboeuf",,47.176604,-1.619141,,,1,,
PBLE,"Patis Brûlé",,47.199191,-1.507331,,,1,,
PBOT,"Poulbot",,47.214054,-1.648025,,,1,,
PBRE,"Petit Breton",,47.213179,-1.598712,,,1,,
PBUY,"Pé de Buzay",,47.202512,-1.816456,,,1,,
PBYE,"Port Boyer",,47.241115,-1.538470,,,1,,
PBNV,"Port Boyer",,47.242007,-1.546024,,,1,,
PCBI,"Picabia",,47.254515,-1.576837,,,1,,
PCDI,"Picaudière",,47.279689,-1.485123,,,1,,
PCLO,"Petit Clos",,47.205316,-1.509787,,,1,,
PCNN,"Planchonnais",,47.253496,-1.474739,,,1,,
PCPE,"Porte de La Chapelle",,47.259328,-1.557202,,,1,,
PCRE,"Poincaré",,47.222781,-1.585177,,,1,,
PCSI,"Petite Censive",,47.261318,-1.564166,,,1,,
PCTI,"Petit Chantilly",,47.254567,-1.600802,,,1,,
PCVO,"Pontecorvo",,47.246714,-1.531912,,,1,,
PCZI,"Pont de Chézine",,47.238147,-1.614429,,,1,,
PDAN,"Pas d'Ane",,47.182060,-1.469869,,,1,,
PDCE,"Pont du Cens",,47.248572,-1.577306,,,1,,
PDEA,"Porteurs d'Eau",,47.271490,-1.597670,,,1,,
PDOU,"Porte Douillard",,47.289497,-1.518457,,,1,,
PDPI,"Pomme de Pin",,47.267111,-1.595331,,,1,,
PDUC,"Prairie au Duc",,47.204246,-1.564348,,,1,,
PEDR,"Perdriaux",,47.161305,-1.485708,,,1,,
PEGE,"Pégers",,47.137566,-1.471544,,,1,,
PELO,"Pelousière",,47.207701,-1.646992,,,1,,
PEON,"Perron",,47.224424,-1.600806,,,1,,
PERR,"Perray",,47.247546,-1.512972,,,1,,
PETR,"Pétrels",,47.254233,-1.507099,,,1,,
PFNA,"Purfina",,47.194978,-1.637648,,,1,,
PGRI,"Pagerie",,47.178616,-1.652034,,,1,,
PGTI,"Plinguetière",,47.132928,-1.613689,,,1,,
PHTR,"Parc Chantrerie",,47.286152,-1.520925,,,1,,
PHVE,"Pré Hervé",,47.244140,-1.517790,,,1,,
PIAO,"Piano'cktail",,47.174809,-1.606623,,,1,,
PIBL,"Pierre Blanche",,47.172166,-1.627337,,,1,,
PIPA,"Pipay",,47.225540,-1.537349,,,1,,
PIRM,"Pirmil",,47.196358,-1.542550,,,1,,
PISE,"Pin Sec",,47.243736,-1.518088,,,1,,
PJOU,"Point du Jour",,47.264894,-1.443568,,,1,,
PLAC,"Placis",,47.199533,-1.519877,,,1,,
PLAE,"Planche Etienne",,47.165884,-1.625297,,,1,,
PLBL,"Port la Blanche",,47.271902,-1.516447,,,1,,
PLCL,"Polyclinique",,47.227957,-1.611531,,,1,,
PLES,"Plessis",,47.300972,-1.552412,,,1,,
PLGU,"Pouliguen",,47.240286,-1.542212,,,1,,
PLNA,"Port launay",,47.209654,-1.746817,,,1,,
PLOR,"Ploreau",,47.303039,-1.551907,,,1,,
PLPC,"Place des Pêcheurs",,47.136477,-1.668978,,,1,,
PLSS,"Plessis",,47.260343,-1.660003,,,1,,
PLTI,"Platière",,47.194617,-1.558832,,,1,,
PMAR,"Pont Marchand",,47.260679,-1.631491,,,1,,
PMEU,"Port aux Meules",,47.165818,-1.493873,,,1,,
PMTR,"Pont de la Métairie",,47.262435,-1.445974,,,1,,
PMVE,"Prairie de Mauves",,47.220027,-1.516685,,,1,,
PNLU,"Pinier",,47.252726,-1.481657,,,1,,
PNPI,"Pont Pilet",,47.339468,-1.572333,,,1,,
PNRZ,"Pinier",,47.182698,-1.545554,,,1,,
PNTI,"Plantiveau",,47.246163,-1.511407,,,1,,
POEC,"Portechaise",,47.200814,-1.525474,,,1,,
POIT,"Poitou",,47.224090,-1.565217,,,1,,
POLE,"Poulenc",,47.255396,-1.581258,,,1,,
POMM,"Pommeraie",,47.145691,-1.695052,,,1,,
PONT,"Pontereau",,47.306464,-1.378541,,,1,,
POON,"Potiron",,47.270455,-1.518850,,,1,,
POST,"Poste",,47.295252,-1.554096,,,1,,
POTT,"Pottier",,47.177617,-1.627272,,,1,,
POYA,"Poyaux",,47.166627,-1.531102,,,1,,
PPDO,"Pompidou",,47.209217,-1.528265,,,1,,
PPFA,"Petit Port",,47.243608,-1.557374,,,1,,
PPLI,"Peupliers",,47.199365,-1.497396,,,1,,
PPOU,"Pré Poulain",,47.272537,-1.444648,,,1,,
PPSI,"Petit Plessis",,47.302257,-1.385971,,,1,,
PPTR,"Papotière",,47.240124,-1.496843,,,1,,
PPUN,"Petit Port - Facultés",,47.243072,-1.547363,,,1,,
PRCE,"Procé",,47.222498,-1.581503,,,1,,
PRDI,"Praudière",,47.256837,-1.583792,,,1,,
PREU,"Preux",,47.221140,-1.612432,,,1,,
PRFO,"Profondine",,47.196077,-1.488448,,,1,,
PRGE,"Portail Rouge",,47.244386,-1.504362,,,1,,
PRHE,"Petit Rocher",,47.240565,-1.479013,,,1,,
PRIM,"Primevères",,47.224962,-1.673058,,,1,,
PRMI,"Pyramide",,47.208024,-1.492627,,,1,,
PRNE,"Perrines",,47.227629,-1.515460,,,1,,
PROU,"Pont Rousseau - Martyrs",,47.191780,-1.548658,,,1,,
PRRI,"Perrières",,47.309418,-1.552134,,,1,,
PRSS,"Pressoir",,47.123995,-1.639901,,,1,,
PRTE,"Portereau",,47.168251,-1.501606,,,1,,
PRUT,"Proutière",,47.197789,-1.780628,,,1,,
PRZE,"Porte de Rezé",,47.157276,-1.540961,,,1,,
PSAU,"Porte de Sautron",,47.250751,-1.618759,,,1,,
PSCE,"Plaisance",,47.240075,-1.591125,,,1,,
PSEV,"Parc de la Sèvre",,47.164785,-1.480413,,,1,,
PSIN,"Pasteur",,47.200991,-1.678812,,,1,,
PSME,"Place St-Méen",,47.319265,-1.347393,,,1,,
PSOR,"Prières",,47.150395,-1.526401,,,1,,
PSPO,"Parc des Sports",,47.260488,-1.449032,,,1,,
PSUD,"Pôle Sud",,47.188777,-1.469692,,,1,,
PTBO,"Petit Bois",,47.185707,-1.677391,,,1,,
PTCH,"Patache",,47.271253,-1.619620,,,1,,
